eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.283333,11.166667
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.707236,11.082491
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.832676,13.150269
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.832983,13.149643
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833289,13.15
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833377,13.149911
2.01502E+11,2015,2,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Tungushe,12.19103,13.091964
2.01502E+11,2015,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.283553,11.166846
2.01502E+11,2015,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.83996,7.050104
2.01502E+11,2015,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Isokpo,5.056759,6.923597
2.01502E+11,2015,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Degema,4.756612,6.766478
2.01502E+11,2015,2,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Nembe district,4.532813,6.403743
2.01502E+11,2015,2,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Dikwa,12.041986,13.917299
2.01502E+11,2015,2,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Baga,13.095122,13.818728
2.01502E+11,2015,2,4,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mungle,11.635543,14.10522
2.01502E+11,2015,2,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Onne,4.727082,7.152093
2.01502E+11,2015,2,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Damboa,11.15,12.75
2.01502E+11,2015,2,8,,1,,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama district,11.518889,13.684167
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Katamma,12.562439,10.925608
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Anyiin,7.818611,9.245278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.689167,9.250278
2.01502E+11,2015,2,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Ukum district,7.500569,9.606301
2.01502E+11,2015,2,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Agatu district,7.832584,7.869175
2.01502E+11,2015,2,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gambaru,12.373042,14.207622
2.01502E+11,2015,2,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.707236,11.082491
2.01502E+11,2015,2,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.611012,12.195089
2.01502E+11,2015,2,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Jere district,11.930234,13.242173
2.01502E+11,2015,2,12,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mbuta,12.040133,13.250507
2.01502E+11,2015,2,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Abuja,Kubwa,9.159633,7.338608
2.01502E+11,2015,2,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Hinna,10.304167,11.498889
2.01502E+11,2015,2,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Dadin Kowa,10.289444,11.499444
2.01502E+11,2015,2,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Zambuk,10.316389,11.354722
2.01502E+11,2015,2,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.283553,11.166846
2.01502E+11,2015,2,14,,1,2/21/2015,147,Nigeria,11,Sub-Saharan Africa,Kogi,Adavi district,7.55,6.233333
2.01502E+11,2015,2,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Damaturu,11.744181,11.961022
2.01502E+11,2015,2,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Askira,10.648618,12.906913
2.01502E+11,2015,2,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Barakin Ladi,9.537222,8.8925
2.01502E+11,2015,2,16,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Askira,10.648618,12.906913
2.01502E+11,2015,2,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Yamarkumi,10.658056,12.162778
2.01502E+11,2015,2,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.707236,11.082491
2.01502E+11,2015,2,17,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Okrika,4.74,7.083
2.01502E+11,2015,2,18,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.854474,13.158175
2.01502E+11,2015,2,18,2/18/2015 0:00,1,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Gaya,10.431155,13.004862
2.01502E+11,2015,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gatamarwa,10.690026,12.971056
2.01502E+11,2015,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibok district,10.869205,12.847621
2.01502E+11,2015,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibok district,10.869205,12.847621
2.01502E+11,2015,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Gaya,10.431155,13.004862
2.01502E+11,2015,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Zange,10.016389,12.331667
2.01502E+11,2015,2,19,2/19/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Zange,10.016389,12.331667
2.01502E+11,2015,2,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.854474,13.158175
2.01502E+11,2015,2,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.707236,11.082491
2.01502E+11,2015,2,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngelzarma,11.685124,11.62246
2.01502E+11,2015,2,24,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.707236,11.082491
2.01502E+11,2015,2,24,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01502E+11,2015,2,24,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Goniri,11.484444,12.3125
2.01502E+11,2015,2,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Anguduram,12.081777,14.467963
2.01502E+11,2015,2,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mudu,12.048407,14.307922
2.01502E+11,2015,2,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Musine,11.905833,14.248333
2.01502E+11,2015,2,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Kala-Balge district,12.081777,14.467963
2.01502E+11,2015,2,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.611012,12.195089
2.01502E+11,2015,2,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333
2.01502E+11,2015,2,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333
2.01502E+11,2015,2,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mainok,11.829884,12.630233
2.01502E+11,2015,2,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngamdu,11.760169,12.260421
2.01503E+11,2015,3,2,3/2/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Ungwan Kwalla,7.986876,10.9807
2.01503E+11,2015,3,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Konduga,11.648532,13.41939
2.01503E+11,2015,3,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Balda,10.160556,12.742243
2.01503E+11,2015,3,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Njaba,11.133775,12.951875
2.01503E+11,2015,3,4,,1,,147,Nigeria,11,Sub-Saharan Africa,Borno,Shani,10.218072,12.064925
2.01503E+11,2015,3,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngamdu,11.765159,12.260514
2.01503E+11,2015,3,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833071,13.150045
2.01503E+11,2015,3,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.836016,13.153422
2.01503E+11,2015,3,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833333,13.15
2.01503E+11,2015,3,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Beni Shiek,11.80809,12.492523
2.01503E+11,2015,3,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Beni Shiek,11.80809,12.492523
2.01503E+11,2015,3,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Balda,10.161389,12.739722
2.01503E+11,2015,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngamdu,11.765159,12.260514
2.01503E+11,2015,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833071,13.150045
2.01503E+11,2015,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.835157,13.154308
2.01503E+11,2015,3,8,3/8/2015 0:00,1,,147,Nigeria,11,Sub-Saharan Africa,Benue,Jootar,7.689167,9.250278
2.01503E+11,2015,3,10,3/10/2015 0:00,1,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Vaase,7.887778,9.556389
2.01503E+11,2015,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Takowok,9.53955,8.899702
2.01503E+11,2015,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Rahol Gasa,9.53955,8.899702
2.01503E+11,2015,3,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibok,10.869117,12.847487
2.01503E+11,2015,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Vande Ikya district,6.783539,9.069549
2.01503E+11,2015,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Gbinde,7.217215,8.980391
2.01503E+11,2015,3,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Delta,Egwa,5.558283,5.489602
2.01503E+11,2015,3,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.833071,13.150045
2.01503E+11,2015,3,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Abonnema,4.722939,6.778846
2.01503E+11,2015,3,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Egba,7.905833,7.854722
2.01503E+11,2015,3,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,11.509748,12.978912
2.01503E+11,2015,3,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gambaru,12.373042,14.207622
2.01503E+11,2015,3,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngala,12.342068,14.185827
2.01503E+11,2015,3,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Foyi,12.342197,14.185974
2.01503E+11,2015,3,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Kano,12,8.516667
2.01503E+11,2015,3,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Etegwe,4.867777,5.898714
2.01503E+11,2015,3,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.518889,13.684167
2.01503E+11,2015,3,10,,1,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gwoza,11.085936,13.691166
2.01503E+11,2015,3,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Kwaya Kusar district,10.443056,11.990833
2.01503E+11,2015,3,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Ananum,7.643137,10.210798
2.01503E+11,2015,3,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Auno,11.845278,12.936369
2.01503E+11,2015,3,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Giwa,11.280235,7.417553
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Birin Bolawa,10.910556,11.291944
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Birin Fulani,10.913944,11.271926
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Dukku,10.822963,10.773285
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Enugu,Enugu North district,6.452667,7.510333
2.01503E+11,2015,3,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Buratai,10.906661,12.089108
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Ngalda,11.106443,11.374312
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Woru,10.283249,11.167415
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.815554,7.049844
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Tilen,10.822963,10.773285
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Meringa,10.749466,12.151123
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Anambra,Awka,6.217015,7.087067
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Darazo,10.996501,10.408754
2.01503E+11,2015,3,28,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Nafada,11.09576,11.335948
2.01503E+11,2015,3,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Kirfi district,10.394167,10.532222
2.01503E+11,2015,3,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Kirfi district,10.394167,10.532222
2.01503E+11,2015,3,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Alkaleri,10.271304,10.330143
2.01503E+11,2015,3,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Alkaleri,10.271304,10.330143
2.01503E+11,2015,3,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.815554,7.049844
2.01503E+11,2015,3,29,3/29/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Anambra,Onitsha South district,6.091852,6.757429
2.01503E+11,2015,3,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Osun,Osogbo,7.766313,4.566846
2.01503E+11,2015,3,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Tafawa-Balewa,9.756048,9.556222
2.01503E+11,2015,3,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Jitar,10.223889,9.8625
2.01503E+11,2015,3,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Dukku,10.822963,10.773285
2.01503E+11,2015,3,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Bununu,9.882082,9.681475
2.01503E+11,2015,3,30,,0,,147,Nigeria,11,Sub-Saharan Africa,Delta,Ethiope East district,5.636518,5.964841
2.01503E+11,2015,3,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Tse Tume,7.689167,9.250278
2.01503E+11,2015,3,31,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Agaraga,7.689167,9.250278
2.01504E+11,2015,4,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.68999,9.251267
2.01504E+11,2015,4,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.688267,9.251315
2.01504E+11,2015,4,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Logo district,7.688267,9.251315
2.01504E+11,2015,4,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Ekiti,Ado-Ekiti,7.620925,5.221272
2.01504E+11,2015,4,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Jigawa,Malam Maduri,12.563017,10.007128
2.01504E+11,2015,4,1,,1,,147,Nigeria,11,Sub-Saharan Africa,Akwa Ibom,Ibeno district,4.538283,7.869569
2.01504E+11,2015,4,1,,0,,147,Nigeria,11,Sub-Saharan Africa,Kano,Gidan Maso,11.512042,7.864858
2.01504E+11,2015,4,2,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.28235,11.167619
2.01504E+11,2015,4,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Kayamla,11.587486,13.214608
2.01504E+11,2015,4,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Obrikom,5.395256,6.668473
2.01504E+11,2015,4,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Obor,5.170767,6.515887
2.01504E+11,2015,4,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Unknown,4.847445,6.930225
2.01504E+11,2015,4,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Delta,Ughelli,5.499963,5.983198
2.01504E+11,2015,4,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Kwajaffa,10.484913,12.380308
2.01504E+11,2015,4,5,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Gundumar Kasaya Labi,10.297885,7.341397
2.01504E+11,2015,4,6,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.612418,12.19304
2.01504E+11,2015,4,6,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Biu,10.612186,12.193967
2.01504E+11,2015,4,6,4/6/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Zamfara,Dorayi,12.779693,6.782386
2.01504E+11,2015,4,6,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kaduna,10.518283,7.43316
2.01504E+11,2015,4,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,New Marte,12.249185,13.866243
2.01504E+11,2015,4,8,4/8/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Kogi,Emi Dojo,7.561891,6.578339
2.01504E+11,2015,4,8,,1,,147,Nigeria,11,Sub-Saharan Africa,Delta,Eku,5.77622,6.10222
2.01504E+11,2015,4,8,,1,4/10/2015,147,Nigeria,11,Sub-Saharan Africa,Unknown,Unknown,,
2.01504E+11,2015,4,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Buratai,10.905959,12.088962
2.01504E+11,2015,4,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Lagos,Amuwo Odofin,6.449744,3.267114
2.01504E+11,2015,4,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Buruku,10.61966,7.231595
2.01504E+11,2015,4,10,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Dille,10.750311,13.222047
2.01504E+11,2015,4,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Birin Fulani,10.91431,11.27374
2.01504E+11,2015,4,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Birnin Bolewa,10.910509,11.280403
2.01504E+11,2015,4,11,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Dukku,10.822963,10.773285
2.01504E+11,2015,4,13,,1,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Sardauna district,6.901447,11.268253
2.01504E+11,2015,4,17,4/17/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gwoza,11.086174,13.691436
2.01504E+11,2015,4,18,,1,,147,Nigeria,11,Sub-Saharan Africa,Rivers,Unknown,4.848228,6.92269
2.01504E+11,2015,4,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Baga,13.094631,13.820418
2.01504E+11,2015,4,19,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Baga,13.094757,13.818802
2.01504E+11,2015,4,19,4/19/2015 0:00,0,,147,Nigeria,11,Sub-Saharan Africa,Delta,Ukah,5.587374,5.862173
2.01504E+11,2015,4,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.707235,11.082491
2.01504E+11,2015,4,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Ayiase,7.408062,10.0759
2.01504E+11,2015,4,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Tse-Gbaun,7.668028,10.310718
2.01504E+11,2015,4,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Gaza,7.760683,9.759532
2.01504E+11,2015,4,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Alagarno,11.509767,12.978841
2.01504E+11,2015,4,21,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Jemaa district,9.346554,8.267226
2.01504E+11,2015,4,21,,1,,147,Nigeria,11,Sub-Saharan Africa,Abia,Aba,5.110208,7.406966
2.01504E+11,2015,4,22,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Katsina Ala,7.16979,9.284013
2.01504E+11,2015,4,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Marte,12.365911,13.829533
2.01504E+11,2015,4,23,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mafa,11.925375,13.601253
2.01504E+11,2015,4,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Shonong,9.526915,8.714045
2.01504E+11,2015,4,25,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mafa,11.925833,13.605556
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Tse-Uosu,7.915185,8.76887
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Tse-Gbudu Taraka,7.891478,8.81127
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Branch Umenger,7.908288,8.793912
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Nasarawa,Iornungun,8.158376,8.801855
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Jato Aka,6.898706,9.497113
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Mbatie,7.267985,9.298841
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Mbatsease,7.417938,9.223708
2.01504E+11,2015,4,26,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Mbaatungu,7.438246,9.184871
2.01504E+11,2015,4,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Bultaram,13.14452,11.978822
2.01504E+11,2015,4,27,,0,,147,Nigeria,11,Sub-Saharan Africa,Kogi,Okene,7.549997,6.233296
2.01504E+11,2015,4,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Goron Dutse,10.667369,6.538294
2.01504E+11,2015,4,30,,1,,147,Nigeria,11,Sub-Saharan Africa,Taraba,Amar,8.679137,10.365199
2.01505E+11,2015,5,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,11.626599,13.45139
2.01505E+11,2015,5,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Vat,9.542607,8.896159
2.01505E+11,2015,5,3,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Zakupang,9.542607,8.896159
2.01505E+11,2015,5,6,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngulde,10.66806,12.54557
2.01505E+11,2015,5,6,,0,,147,Nigeria,11,Sub-Saharan Africa,Kogi,Adavi district,7.561308,6.238065
2.01505E+11,2015,5,8,,0,,147,Nigeria,11,Sub-Saharan Africa,Yobe,Potiskum,11.709213,11.082769
2.01505E+11,2015,5,9,,0,,147,Nigeria,11,Sub-Saharan Africa,Benue,Ikyoawen,6.891479,9.232445
2.01505E+11,2015,5,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.830475,13.159667
2.01505E+11,2015,5,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Balile,11.78606,14.537057
2.01505E+11,2015,5,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Kayamla,11.827207,13.153906
2.01505E+11,2015,5,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Gur,10.781062,12.232488
2.01505E+11,2015,5,14,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Kojoli,8.573451,12.380184
2.01505E+11,2015,5,15,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Mule,11.834415,13.16814
2.01505E+11,2015,5,15,,1,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Yola,9.203959,12.485266
